videoId,commentId,author,text,likes,publishedAt,normalized,label,score,source,score_neg,score_neu,score_pos
ZQR-06QFe74,Ugy1RMMUx3foPdZwJvl4AaABAg,@conggiangngo,Triệu Vân chứ ai =)),1,1587571832.584009,triệu vân chứ ai,NEU,0.7270691394805908,model,0.23518574237823486,0.7270691394805908,0.037745118141174316
ZQR-06QFe74,Ugx_CQIuaGrZ_MWpVGF4AaABAg,@ledung6789,"Trong ngũ hổ thượng tướng thì chỉ có Quan Vũ, Trương Phi là được thực quyền cầm binh do là ae kết nghĩa vs Lưu Bị. Triệu Vân thì sau khi theo Lưu Bị có mỗi trận Trường Bản là dc thể hiện còn lại đa số thời gian là cận vệ cho gia đình Lưu Bị quá lãng phí cho một vị tướng giỏi, còn Hoàng Trung có tài nhưng đã lớn tuổi rồi qua thời hoàng kim nhất của một vị tướng, Mã Siêu thì hoàn toàn ko dc trọng dụng. Nói tóm lại Lưu Bị hoàn toàn sử dụng ngũ hổ tướng một cách cảm tính ko có suy tính trọng dụng ae là bt nhưng điều đó làm căn cơ của Thục Hán bất ổn. Người giỏi phải đặt vào vị trí hợp lý mới phát huy hết dc khả năng. Gia Cát Lượng giỏi về trù hoạch phát triển đất nước chứ binh pháp, đánh trận thì ko phải sở trường đó là lý do vì sao 7 lần ra kì sơn mà ko thành công. Trong khi đó lại đi phò tá Lưu Bị là sai lầm lớn nhất của Gia Cát Lượng vì nó giúp ông nổi tiếng một đời danh tiếng cá nhân nhưng ko giúp ông thống nhất dc tam quốc.",0,1587571832.58626,"trong ngũ hổ thượng tướng thì chỉ có quan vũ, trương phi là được thực quyền cầm binh do là ae kết nghĩa với lưu bị. triệu vân thì sau khi theo lưu bị có mỗi trận trường bản là được thể hiện còn lại đa số thời gian là cận vệ cho gia đình lưu bị quá lãng phí cho một vị tướng giỏi, còn hoàng trung có tài nhưng đã lớn tuổi rồi quá thời hoàng kim nhất của một vị tướng, mã siêu thì hoàn toàn không được trọng dụng. nói tóm lại lưu bị hoàn toàn sử dụng ngũ hổ tướng một cách cảm tính không có suy tính trọng dụng ae là biết nhưng điều đó làm căn cơ của thục hán bất ổn. người giỏi phải đặt vào vị trí hợp lý mới phát huy hết được khả năng. gia cát lượng giỏi về trù hoạch phát triển đất nước chứ binh pháp, đánh trận thì không phải sở trường đó là lý do vì sao 7 lần ra kì sơn mà không thành công. trong khi đó lại đi phò tá lưu bị là sai lầm lớn nhất của gia cát lượng vì nó giúp ông nổi tiếng một đời danh tiếng cá nhân nhưng không giúp ông thống nhất được tam quốc.",NEU,0.9280277490615845,question→NEU,0.9280277490615845,0.05768817663192749,0.014284034259617329
ZQR-06QFe74,UgyiAagMoFG3SamF8BF4AaABAg,@quypk5622,"Tướng nào xanh cũng mạnh, kk phế đầu game e rằng hơi yếu",1,1587571832.588531,"tướng nào xanh cũng mạnh, kk phế đầu game e rằng hơi yếu",NEU,0.8747527003288269,model,0.030919799581170082,0.8747527003288269,0.09432749450206757
ZQR-06QFe74,UgxDX3oUCIRQnRppp514AaABAg,@lienphung4570,triệu tử long,1,1619107832.590794,triệu tử long,POS,0.9891856908798218,model,0.0025856548454612494,0.008228737860918045,0.9891856908798218
ZQR-06QFe74,UgyofnfCd587E5HimYZ4AaABAg,@caucatunhien5645,Xét về võ nghệ k ai qua được Lữ Bố,0,1587571832.59304,xét về võ nghệ không ai quá được lữ bố,NEU,0.8898524641990662,model,0.02679448574781418,0.8898524641990662,0.08335300534963608
ZQR-06QFe74,Ugxl3xf5RQnV6hJV-OB4AaABAg,@prox4747,Sao cao mấy mét v chắc hồi đó đo lộn,0,1555949432.595286,sao cao mấy mét v chắc hồi đó đo lộn,NEU,0.915174663066864,model,0.0377480573952198,0.915174663066864,0.0470772422850132
ZQR-06QFe74,UgwkFg3XKdo6qYKoYvZ4AaABAg,@LongNguyen-qv5rb,ngũ hổ tướng,0,1650643832.597066,ngũ hổ tướng,POS,0.7981709241867065,model,0.009980181232094765,0.19184887409210205,0.7981709241867065
ZQR-06QFe74,UgzEV6R2V4LYr-bkh4x4AaABAg,@khaikim3827,"Quê mình Trà Vinh
Ông bổn về có 4 ông
Cũng giống như xưng danh trên",0,1587571832.598361,quê mình trà vinh ông bổn về có 4 ông cũng giống như xưng danh trên,NEU,0.5840744972229004,low_conf→NEU,0.5840744972229004,0.3898092806339264,0.026116177439689636
ZQR-06QFe74,Ugz0b2dwC7iWg1mIpYl4AaABAg,@youtubetony_aov4502,Tiếc tv già k đấu võ vua Quang Trung Việt Nam mình để có lịch sử... Giá như tv chưa già. Là mối đe dọa nguy hiểm,0,1555949432.599424,tiếc tv già không đấu võ vua quang trung việt nam mình để có lịch sử.. giá như tv chưa già. là mối đe dọa nguy hiểm,NEG,0.973041832447052,model,0.973041832447052,0.015542351640760899,0.011415787041187286
ZQR-06QFe74,Ugy9BXtclZsJptxB47x4AaABAg,@Ringsnguyen,"Bây cứ bảo tv có trận dì lm nên tên tuổi z cái trận nó cứu ấu chúa bỏ đâu, bây kêu qvũ vs trphi zô đánh",0,1555949432.60153,"bây cứ bảo tv có trận dì lm nên tên tuổi vậy cái trận nó cứu ấu chúa bỏ đâu, bây kêu qvũ với trphi zô đánh",NEG,0.9762803912162781,model,0.9762803912162781,0.017931848764419556,0.005787820555269718
ZQR-06QFe74,UgwzIrqYWidccVsGwoZ4AaABAg,@hugofishing9999,Theo mình thì trong ngũ hổ tướng phải có Lữ Bố,0,1587571832.604335,theo mình thì trong ngũ hổ tướng phải có lữ bố,NEU,0.8812335729598999,model,0.051800429821014404,0.8812335729598999,0.0669659972190857
ZQR-06QFe74,UgxcE4PchVWQ-vy124d4AaABAg,@pvtmusic4793,Ko liên quan lắm nhưng tôi thích tào tháo,0,1619107832.60724,không liên quan lắm nhưng tôi thích tào tháo,NEU,0.8991347551345825,model,0.031913839280605316,0.8991347551345825,0.06895143538713455
ZQR-06QFe74,UgwHp9zb2-i5KN3ufud4AaABAg,@TuanTran-wv6ze,Hang vu manh nhat,1,1555949432.609522,hang vu manh nhat,POS,0.8929369449615479,model,0.008170276880264282,0.09889277815818787,0.8929369449615479
ZQR-06QFe74,UgyriSyxx3MdVMMgI1N4AaABAg,@tienoan6826,Ngũ hổ Triệu vân là thằng có tài nhất chỉ đáng tiếc k biết tận dụng chỉ biết thủ,2,1587571832.611366,ngũ hổ triệu vân là thằng có tài nhất chỉ đáng tiếc không biết tận dụng chỉ biết thủ,POS,0.967069685459137,model,0.005984171759337187,0.026946192607283592,0.967069685459137
ZQR-06QFe74,UgxtePemFm-707FnP0N4AaABAg,@lephutrong5804,"sai r ad quan vũ tuổi tôm triệu tử long nhá
1 mình triệu tử long cân 5 hay 50 vạn binh lính của tào tháo đấy",0,1555949432.613102,sai rồi ad quan vũ tuổi tôm triệu tử long nhá 1 mình triệu tử long cân 5 hay 50 vạn binh lính của tào tháo đấy,NEG,0.9862020611763,model,0.9862020611763,0.009467674419283867,0.0043302252888679504
ZQR-06QFe74,Ugz5Ocvx1gkxWQ9WFt14AaABAg,@HungNguyen-ff1nb,"so sánh trong ngũ hổ thì dc,chứ Võ công cái thế phải là Lữ Bố.",0,1619107832.614097,"so sánh trong ngũ hổ thì dc,chứ võ công cái thế phải là lữ bố.",NEG,0.9740049839019775,model,0.9740049839019775,0.01939663663506508,0.0065984465181827545
ZQR-06QFe74,UgzOifqowAnxOcnPRV54AaABAg,@okmick2510,Quan vũ,0,1619107832.615809,quan vũ,NEU,0.9083635210990906,model,0.031172525137662888,0.9083635210990906,0.06046399101614952
ZQR-06QFe74,UgyT8ibpzKTAU9B5zy54AaABAg,@thienluong4231,"Quan Công là tướng quân trung thành, giỏi kế toán, được nhiều người dân thờ cúng bái.  Còn các tướng quân khác ko thờ tại mọi nhà gia đình.",1,1619107832.617263,"quan công là tướng quân trung thành, giỏi kế toán, được nhiều người dân thờ cúng bái. còn các tướng quân khác không thờ tại mọi nhà gia đình.",NEU,0.7205086946487427,model,0.02501237951219082,0.7205086946487427,0.25447893142700195
ZQR-06QFe74,Ugz-sln7nOtBn46aBPp4AaABAg,@huyhuynh9777,Ai đánh lại hạng võ,0,1587571832.618227,ai đánh lại hạng võ,NEU,0.9088422060012817,model,0.04486904293298721,0.9088422060012817,0.04628881812095642
ZQR-06QFe74,Ugz0XrrbPExbtsnd8zF4AaABAg,@hoahuu8464,Triệu Vân top 1,0,1650643836.729234,triệu vân top 1,NEU,0.5348201990127563,low_conf→NEU,0.0285745058208704,0.43660521507263184,0.5348201990127563
ZQR-06QFe74,UgzIvZMegCgNx1xM7eh4AaABAg,@hunuchinhhieu6865,Ai có chơi omg 3q,2,1555949436.730881,ai có chơi omg 3q,NEU,0.9054578542709351,model,0.033789198845624924,0.9054578542709351,0.060752931982278824
ZQR-06QFe74,Ugz6XAoTHN_-OLpWgQl4AaABAg,@9xgio948,Theo t thấy triệu vân k nóng tính.vô mưu thì kp.kiêu căng thì k.lực có kém quan vũ 1 tý.quan vũ lại kiêu căng nên t nghĩ 2 tướng này cân nhau.nhưng nếu đặt 2 tướng này làm chủ tướng thì tính kiêu căng của quan vũ sẽ chết,1,1587571836.732001,theo t thấy triệu vân không nóng tính.vô mưu thì kp.kiêu căng thì k.lực có kém quan vũ 1 tý.quan vũ lại kiêu căng nên t nghĩ 2 tướng này cân nhau.nhưng nếu đặt 2 tướng này làm chủ tướng thì tính kiêu căng của quan vũ sẽ chết,NEU,0.7261612415313721,low_conf_neg→NEU,0.7261612415313721,0.25097891688346863,0.022859899327158928
ZQR-06QFe74,UgyzIyZtgOJO6tNA-ax4AaABAg,@xiaohai666,Quan vũ,0,1682179836.733181,quan vũ,NEU,0.9083635210990906,model,0.031172525137662888,0.9083635210990906,0.06046399101614952
ZQR-06QFe74,UgzSiyoseI8SSTGQCrp4AaABAg,@nghuyenlocnguyenvanloc364,hay,1,1524413436.735952,hay,POS,0.95,lexicon,0.0,0.0,1.0
ZQR-06QFe74,Ugz67XvDwgivT8_fhfN4AaABAg,@mrnguyetthanh1863,hoang trung la manh nhat,0,1555949436.737088,hoang trung la manh nhat,NEG,0.9497716426849365,model,0.9497716426849365,0.042424969375133514,0.0078034414909780025
ZQR-06QFe74,UgzrS1I-Kjc0XfWpmKJ4AaABAg,@tuonghuynh2093,Vl cao 2 thước râu dài 2 thước hả bà nội ???,0,1587571836.738084,vãi cao 2 thước râu dài 2 thước hả bà nội ??,NEU,0.9704106450080872,question→NEU,0.9704106450080872,0.023586882278323174,0.006002531852573156
ZQR-06QFe74,Ugx3b8mTHIgbQsX3ZOl4AaABAg,@thucchoien7076,tao chỉ tiết Lữ Bố vs Triệu Vân chưa so tài với nhau,2,1587571836.73922,tao chỉ tiết lữ bố với triệu vân chưa so tài với nhau,NEU,0.3943120837211609,low_conf→NEU,0.3943120837211609,0.3750375509262085,0.230650395154953
ZQR-06QFe74,UgzjHWpx_Th4EQm0JtJ4AaABAg,@quanghuu9095,Tao thick quan vu,0,1619107836.740531,tao thích quan vu,NEG,0.9828487038612366,model,0.9828487038612366,0.012668102979660034,0.004483133554458618
ZQR-06QFe74,Ugwmt3NynOerHQRmOgp4AaABAg,@nhatnguyenalex9051,Lữ bố cân cả Quan Vũ và Trương Phi thì sao?,0,1587571836.741924,lữ bố cân cả quan vũ và trương phi thì sao?,NEU,0.7639291882514954,question→NEU,0.7639291882514954,0.21677212417125702,0.019298655912280083
ZQR-06QFe74,UgyVCSRiy3deq6Rr2xt4AaABAg,@danhshadowmc7958,TRIEU VAN. VO DỊCH ROI NOI GI NUA,1,1524413436.743327,trieu van. vo dịch roi noi gi nua,NEG,0.984970211982727,model,0.984970211982727,0.011239173822104931,0.0037905597127974033
ZQR-06QFe74,UgzYu5FaaTOA5QWY7Sd4AaABAg,@DungNguyen-pc9hr,trong tam quốc mạnh thì tv luôn tốp nhưng nếu tính cả binh pháp nữa thì....chu du lên gen tỵ voi tv thì hơn là gia cát lg,0,1555949436.744309,trong tam quốc mạnh thì tv luôn tốp nhưng nếu tính cả binh pháp nữa thì..chu du lên gen tỵ voi tv thì hơn là gia cát lg,POS,0.7702710628509521,model,0.018103433772921562,0.21162542700767517,0.7702710628509521
ZQR-06QFe74,UgwQo_iPphR2TYS_B1N4AaABAg,@lqmb_ken863,Tv k dc phobg bậc võ tg cao hình như là lưu bị muốn thế để chừng sao này ôg phò con trai của lưu bị,0,1555949436.745981,tv không được phobg bậc võ tg cao hình như là lưu bị muốn thế để chừng sao này ôg phò con trai của lưu bị,NEG,0.9860249161720276,model,0.9860249161720276,0.010035588406026363,0.003939488437026739
ZQR-06QFe74,Ugzlo167YIIcSj4drop4AaABAg,@trancongminh7917,Thanh long đao của quan vũ 82 kg đấy..ko phải 46 kg đâu,0,1587571836.747427,thanh long đao của quan vũ 82 không đấy..ko phải 46 không đâu,NEU,0.9168970584869385,model,0.03749232739210129,0.9168970584869385,0.04561062529683113
ZQR-06QFe74,Ugx3r0k7jEQbB5vAtY54AaABAg,@mrnguyetthanh1863,hoang trung manh nhat,0,1555949436.7485,hoang trung manh nhat,NEG,0.8990211486816406,model,0.8990211486816406,0.08852578699588776,0.012453106231987476
ZQR-06QFe74,Ugw1sHPzTPB_DxSkzD14AaABAg,@KhanhPham-df6yf,Triệu vân cuối trận mạnh,1,1587571836.749449,triệu vân cuối trận mạnh,POS,0.9598401188850403,model,0.004745072685182095,0.03541482612490654,0.9598401188850403
ZQR-06QFe74,UgwNPx6ZqZrmyViir4l4AaABAg,@vuhanguyennhu4984,Triệu vân,0,1650643836.750613,triệu vân,NEU,0.8429216742515564,model,0.1084689274430275,0.8429216742515564,0.04860943183302879
ZQR-06QFe74,Ugw8weBRFgj5alEaFSp4AaABAg,@chuyenhairstylist7855,Hoàng Trung chết lãng xẹt vãi,0,1555949436.751921,hoàng trung chết lãng xẹt vãi,NEG,0.9873145818710327,model,0.9873145818710327,0.008334821090102196,0.004350495990365744
ZQR-06QFe74,UgwppwBvR6JGRIJhvOZ4AaABAg,@tomgaming9285,1 thước là 1m hả mn,0,1587571836.753223,1 thước là 1m hả mọi người,NEG,0.8023562431335449,model,0.8023562431335449,0.17283804714679718,0.02480572834610939
ZQR-06QFe74,UgxcP67h8-fSKRVqwaV4AaABAg,@phongplay1461,Trương phi cao 8 mét á mn,0,1555949436.754191,trương phi cao 8 mét á mọi người,NEU,0.8147225975990295,model,0.06541699171066284,0.8147225975990295,0.11986039578914642
ZQR-06QFe74,Ugy-FXVb2gxC3wR2yox4AaABAg,@Cuongcons775,Triệu Vân và quan vũ,1,1587571839.8958,triệu vân và quan vũ,POS,0.9073513746261597,model,0.017882557585835457,0.07476604729890823,0.9073513746261597
ZQR-06QFe74,Ugwc5csS-KDoKNdTttV4AaABAg,@khacsinhmix6726,9 thước mà khoảng 2m là sau ta..??,0,1619107839.897052,9 thước mà khoảng 2m là sau ta..??,NEU,0.98155277967453,question→NEU,0.98155277967453,0.013586632907390594,0.004860658198595047
ZQR-06QFe74,UgwlPqrF4CsbgdFxGLN4AaABAg,@giangly1936,Co nham ko cay dao cua quang vu lam j MA 40kg noi hoi qua roi,0,1555949439.898352,co nham không cay dao cua quang vu lam gì ma 40kg noi hoi quá roi,NEG,0.9852942228317261,model,0.9852942228317261,0.010708646848797798,0.003997184801846743
ZQR-06QFe74,UgzAzj0pPtQLKql41i94AaABAg,@tanphat5727,Ngũ Hổ Tướng thì Triệu Vân mạnh nhất vì Triệu Vân được coi như là mạnh ngang ngửa với Lữ Bố,2,1619107839.899546,ngũ hổ tướng thì triệu vân mạnh nhất vì triệu vân được coi như là mạnh ngang ngửa với lữ bố,POS,0.9022005200386047,model,0.01776786334812641,0.08003158122301102,0.9022005200386047
ZQR-06QFe74,UgwiOZUoSR48MNhQ7DZ4AaABAg,@ngochuyenngochuyen6062,Quan vũ kiêu ngạo,0,1555949439.900773,quan vũ kiêu ngạo,NEG,0.9078508615493774,model,0.9078508615493774,0.07920002192258835,0.012949149124324322
ZQR-06QFe74,UgzUVS1G3lxPyT4qdid4AaABAg,@batran8750,Hoàng Chung đứng đầu,0,1682179839.902285,hoàng chung đứng đầu,NEU,0.662716805934906,model,0.020714664831757545,0.662716805934906,0.316568523645401
ZQR-06QFe74,UgwpB0xUIRGdcEOJP394AaABAg,@sensei4828,"Quan Vũ
Triệu Vân
Mã Siêu
Hoàng Trung
Trương Phi",0,1587571839.903366,quan vũ triệu vân mã siêu hoàng trung trương phi,POS,0.7743178009986877,model,0.06094057112932205,0.16474169492721558,0.7743178009986877
ZQR-06QFe74,UgwQdSxh-rtpUhn2wVp4AaABAg,@ngocmychannel91,Lữ Bố ở đâu ?,0,1555949439.904351,lữ bố ở đâu ?,NEU,0.8773714303970337,model,0.06473056972026825,0.8773714303970337,0.057898011058568954
ZQR-06QFe74,UgwQoKFuZWCwyAKPzZt4AaABAg,@DuyNguyen-er1wz,Lữ bố là tướng tài mà hữu dũng vô mu nên ko thành nghiệp lớn,0,1587571839.905431,lữ bố là tướng tài mà hữu dũng vô mu nên không thành nghiệp lớn,NEU,0.8638837337493896,model,0.03076578862965107,0.8638837337493896,0.10535045713186264
ZQR-06QFe74,Ugy8DJZ6VMVh6hd5aDF4AaABAg,@tuando21,Sai lầm lớn nhất là khi để Triệu Vân xanh:)),1,1587571839.906695,sai lầm lớn nhất là khi để triệu vân xanh,NEG,0.9857345819473267,model,0.9857345819473267,0.010072938166558743,0.0041924430988729
ZQR-06QFe74,UgzXFPZ3sKvFcXvkVSV4AaABAg,@chuonghuynh5357,"TV với LB xét về kĩ năng chiến đấu thì LB nhỉnh hơn,còn xét về trí lược tức sử dụng não thì TV ăn đứt :v",0,1555949439.908598,"tv với lb xét về kĩ năng chiến đấu thì lb nhỉnh hơn,còn xét về trí lược tức sử dụng não thì tv ăn đứt v",NEU,0.8467119932174683,model,0.05456165969371796,0.8467119932174683,0.09872632473707199
ZQR-06QFe74,UgwW-XFCsMPZqb6b4QV4AaABAg,@NhaNguyen-ch9go,Rat hay coa hay,0,1555949439.911865,rat hay coa hay,POS,0.9929428100585938,model,0.0018046617042273283,0.0052526164799928665,0.9929428100585938
ZQR-06QFe74,Ugxh6u6lNt2D8eUypwF4AaABAg,@HoangThuong1207,"Á đù, nói cả buổi cũng chả biết ai mạnh hơn. Ghi tiêu đề làm hiếu kỳ vô coi. Ba cái này tôi đọc rành rẽ luôn rồi.",0,1587571839.915059,"á đù, nói cả buổi cũng chả biết ai mạnh hơn. ghi tiêu đề làm hiếu kỳ vô coi. ba cái này tôi đọc rành rẽ luôn rồi.",NEG,0.968302845954895,model,0.968302845954895,0.020391050726175308,0.011306117288768291
ZQR-06QFe74,Ugyt_RgFxnkw0Xh8tCB4AaABAg,@tavu8913,Thua Từ Hiểu Đông hết.,0,1587571839.916386,thua từ hiểu đông hết.,NEG,0.9867848753929138,model,0.9867848753929138,0.009305735118687153,0.003909371327608824
ZQR-06QFe74,Ugy5baM85VVP63uFj3N4AaABAg,@minhhung2975,Quan Vũ. Là người mạnh nhất ngủ hổ tướng  .tam quốc viễn nghĩa,0,1587571839.917654,quan vũ. là người mạnh nhất ngủ hổ tướng .tam quốc viễn nghĩa,NEU,0.7421152591705322,model,0.16525594890117645,0.7421152591705322,0.09262877702713013
ZQR-06QFe74,UgyhNOfotRqx3xUzgFd4AaABAg,@minhthuanleloi9679,quan vu manh nhat,0,1619107839.918883,quan vu manh nhat,NEG,0.9876635670661926,model,0.9876635670661926,0.008521071635186672,0.003815346397459507
ZQR-06QFe74,UgxudKPFuaOrQHT15Pl4AaABAg,@ngocnguyenthai9955,Triệu tử Long không được giữ vị trí cao vì về tài đức điều hơn người nếu lên làm vua thì ai cũng ủng hộ nên. Ko được phong chức cao,0,1682179839.920941,triệu tử long không được giữ vị trí cao vì về tài đức điều hơn người nếu lên làm vua thì ai cũng ủng hộ nên. không được phong chức cao,NEU,0.7697945237159729,model,0.09169876575469971,0.7697945237159729,0.1385066956281662
ZQR-06QFe74,Ugw5bHXsdQwx1VYUBPd4AaABAg,@noannguyen2717,Triệu tử Long mới Là người giỏi nhất văn võ xong toàn,0,1745338239.92379,triệu tử long mới là người giỏi nhất văn võ xong toàn,NEU,0.8419625759124756,model,0.04730737581849098,0.8419625759124756,0.11073007434606552
ZQR-06QFe74,UgwEcFFogc8J_JxQeE94AaABAg,@tuanphananh6829,"Trương Phi mạnh nhất , Triệu Vân xếp cuối",0,1682179839.925973,"trương phi mạnh nhất , triệu vân xếp cuối",NEG,0.9863118529319763,model,0.9863118529319763,0.009279195219278336,0.004408863838762045
ZQR-06QFe74,UgzQhZp_yixoC_Lhvgl4AaABAg,@tienbuimanh5912,Mấy ông khác k biết sao chứ Triệu Vân mà xanh lên thì Lữ Bố full đồ nó cũng đập,1,1587571839.927781,mấy ông khác không biết sao chứ triệu vân mà xanh lên thì lữ bố full đồ nó cũng đập,NEU,0.8103471398353577,model,0.07538945227861404,0.8103471398353577,0.11426347494125366
ZQR-06QFe74,Ugy6Td6E2B6uuPvUk1N4AaABAg,@mrxuyenpro,Lâm xung :),0,1555949444.272276,lâm xung,NEU,0.9334186315536499,short→NEU,0.9334186315536499,0.05391304939985275,0.01266838051378727
ZQR-06QFe74,UgwKWRiUwZoDQEpz8bx4AaABAg,@baileinh3634,Nếu,0,1555949444.273653,nếu,NEU,0.8125428557395935,model,0.03365201875567436,0.8125428557395935,0.15380513668060303
ZQR-06QFe74,Ugy4nleKje2E0UKyE1t4AaABAg,@dutba3677,Triệu vân tướng liên quân,1,1555949444.274686,triệu vân tướng liên quân,POS,0.931526780128479,model,0.01256382092833519,0.055909425020217896,0.931526780128479
ZQR-06QFe74,UgyAQM7GaQvf73SKmN14AaABAg,@phucan8539,"Đọc từ đầu truyện.1Lã bố ( đánh 3a e LQT,danh 6 tướng tào.gồm.Tl,HH đôn.HHYuên.hứa chử.điển vi.tào hồnh)",2,1555949444.275663,"đọc từ đầu truyện.1lã bố đánh 3a e lqt,danh 6 tướng tào.gồm.tl,hh đôn.hhyuên.hứa chử.điển vi.tào hồnh",NEG,0.9873571395874023,model,0.9873571395874023,0.007329029496759176,0.005313722882419825
ZQR-06QFe74,UgxfDTVwY6XpfY6bRQR4AaABAg,@minhkhuele7426,Trong  5 người  có  1 người  ko chết vì  kẻ  thù  ms chết  vì  bệnh  là  triệu  vân,0,1524413444.27686,trong 5 người có 1 người không chết vì kẻ thù ms chết vì bệnh là triệu vân,NEU,0.8590755462646484,model,0.037994384765625,0.8590755462646484,0.10293006896972656
ZQR-06QFe74,UgwtqN0t_6QNsdNZBL14AaABAg,@nguyenhue891,? 81 can keu 40 ky,1,1587571844.278108,? 81 can keu 40 ky,NEU,0.909007728099823,model,0.04775107651948929,0.909007728099823,0.043241146951913834
ZQR-06QFe74,UgzzhS3-jGX98MtoJsZ4AaABAg,@bestedm2301,Cao 2m mà da đỏ nữa. Có khi nào ông này là dân châu mỹ ko nhỉ. Thổ dân da đỏ,0,1587571844.279358,cao 2m mà da đỏ nữa. có khi nào ông này là dân châu mỹ không nhỉ. thổ dân da đỏ,POS,0.7349525690078735,model,0.02382395975291729,0.24122348427772522,0.7349525690078735
ZQR-06QFe74,Ugy4yOQ26fWP6R2t-tB4AaABAg,@KhangNguyen-rj3kr,Triệu Vân lên đao truy  hồn đánh lữ bố,0,1650643844.280594,triệu vân lên đao truy hồn đánh lữ bố,POS,0.9179086089134216,model,0.048483625054359436,0.033607855439186096,0.9179086089134216
ZQR-06QFe74,UgyHPwKAXVy0caB5lCN4AaABAg,@quanvantruong1347,Cầm thanh đao 40kg nghe điêu điêu?,0,1555949444.281837,cầm thanh đao 40kg nghe điêu điêu?,NEU,0.9863407611846924,question→NEU,0.9863407611846924,0.009252444840967655,0.004406840540468693
ZQR-06QFe74,Ugy8hPeewh8vAtbYxsR4AaABAg,@sangban9660,Tào tháo nhé cả đời ai cũng bị đuổi,2,1587571844.283169,tào tháo nhé cả đời ai cũng bị đuổi,NEG,0.9714725613594055,model,0.9714725613594055,0.02020050771534443,0.008327032439410686
ZQR-06QFe74,UgzDnjl7BHK4NY8R5lt4AaABAg,@ucanh3551,Triệu Vân mạnh nhất,2,1587571844.284701,triệu vân mạnh nhất,POS,0.786037802696228,model,0.013682110235095024,0.20028004050254822,0.786037802696228
ZQR-06QFe74,UgyPw68sY89_bmFN-IZ4AaABAg,@nguyenducthangnguyenductha6558,Trieu van la so mot danh tran ko thua tran nao tai duc ven toan mot mh cuu a dau roi pha tran bat mon Kim toa moi ng thay roi do ai co the hon dc,0,1555949444.285762,trieu van la so mot danh tran không thua tran nao tai duc ven toan mot mình cuu à dau roi pha tran bat mon kim toa moi người thay roi do ai co the hon được,NEG,0.8220953941345215,model,0.8220953941345215,0.16253314912319183,0.015371416695415974
ZQR-06QFe74,UgxyFx7Ng0rkLRz2CTJ4AaABAg,@nguyenduy2470,Bây giờ mà ra Biển Đông đánh bọn TQ là hay hơn TV rồi 😆😆😆,0,1555949444.286712,bây giờ mà ra biển đông đánh bọn tq là hay hơn tv rồi hài_hước hài_hước hài_hước,POS,0.9768343567848206,model,0.007198391482234001,0.015967221930623055,0.9768343567848206
ZQR-06QFe74,UgzYebB7YmFFlc4Q6Nd4AaABAg,@chanhchoang8115,Mình đọc tiểu thuyết chỉ thắc mắc 1điều là : tại sao 1 thượng tướng như Quan Vũ không tử chiến hoặc có thua trận sao không tự sát mà để cho Lữ Mông  bắt mang về Đông Ngô sau đó bị xử tử,0,1555949444.287968,mình đọc tiểu thuyết chỉ thắc mắc 1điều là tại sao 1 thượng tướng như quan vũ không tử chiến hoặc có thua trận sao không tự sát mà để cho lữ mông bắt mang về đông ngô sau đó bị xử tử,NEU,0.9001256823539734,question→NEU,0.9001256823539734,0.08050482720136642,0.019369453191757202
ZQR-06QFe74,UgxzmDDpszYVgKd6Iwp4AaABAg,@quangatvlog7843,"Hoàng Trung mới mạnh nhất vì đã hơn 60 tuổi mà vẫn đánh ngang tay với quan vũ, nếu Hoàng Trung trở lại lúc trẻ là uy dũng như Sở bá vương Hạng Vũ vậy",1,1555949444.289279,"hoàng trung mới mạnh nhất vì đã hơn 60 tuổi mà vẫn đánh ngang tay với quan vũ, nếu hoàng trung trở lại lúc trẻ là uy dũng như sở bá vương hạng vũ vậy",NEU,0.6357629299163818,model,0.07484812289476395,0.6357629299163818,0.2893890142440796
ZQR-06QFe74,Ugz-DcwKb26jrW8ZKrV4AaABAg,@Dang33979,Từ hoảng đâu,1,1555949444.290433,từ hoảng đâu,NEU,0.9112870693206787,model,0.03735589608550072,0.9112870693206787,0.051357053220272064
ZQR-06QFe74,UgxKhsJtvaTrLGJR-RN4AaABAg,@bigbang5660,Pan lữ bố mạnh nhất.  Triệu vân và quan vũ là con tép,1,1650643844.291481,pan lữ bố mạnh nhất. triệu vân và quan vũ là con tép,NEU,0.6570193767547607,model,0.052781835198402405,0.6570193767547607,0.29019880294799805
ZQR-06QFe74,Ugz85uyyHa1MpY6pjzR4AaABAg,@trungcaolehoang6717,Lão tướng Hoàng Trung,0,1650643844.292497,lão tướng hoàng trung,NEU,0.7947652339935303,model,0.16577187180519104,0.7947652339935303,0.03946290910243988
ZQR-06QFe74,UgyHQc9rlqCTN4ncgiJ4AaABAg,@khakha7796,Triệu vân lên full tank.cân team.,2,1555949444.2938,triệu vân lên full tank.cân team.,POS,0.9928257465362549,model,0.0020371372811496258,0.005137105938047171,0.9928257465362549
ZQR-06QFe74,Ugzigbm4jUt8kBINH9x4AaABAg,@hoanganluu25,"Quan vũ cao 9 thướt, râu dài 2m. Người hồi xưa là người khổng lồ à.",0,1555949444.295044,"quan vũ cao 9 thướt, râu dài 2m. người hồi xưa là người khổng lồ à.",NEU,0.8517277836799622,model,0.0508711040019989,0.8517277836799622,0.09740115702152252
